,min,max,median,skew,kurt,sd,var,dfa,corr,hurst,entropy,asoc,adf,ac,be,cam,cbm,flm,flmn,llm,llmn,lsam,lsbm,mlfp,mac,ma,mc,msdc,prdad,prvav,rvntsl,srdp,srv,vltsd,ac_150,ac_200,ac_250,ac_300,lyapr
2120,-23.0,39.0,-4.0,1.227315272771252,0.800550665311451,14.05358287417006,197.503191601166,1.5140361434782912,0.9680967856166123,0.999051732376313,0.2242535679965126,1041.0,-0.029321318782571895,0.49229432565483716,3.7313144271074505,378.0,664.0,0.9865642994241842,0.6871401151631478,0.9875239923224568,0.6880998080614203,193.0,287.0,0.03696447583410055,1.0,4.3741574395154865,0.03170028818443804,0.0009615384615384616,0.9206349206349206,0.9952015355086372,0.060460652591170824,-950.0,451,True,0.009694375400862296,-0.4107066111794709,-0.6264035500399576,-0.6940791861609952,0.025018789838342086
2121,-118.0,28.0,-49.0,-0.1596424419336726,-0.6654409371307436,31.79956332328197,1011.2122275514198,1.4633833307498019,0.9026119550290946,1.004894827425476,0.062158184189856185,2383.0,-0.8578685109646078,0.7440064473194882,4.29507711146292,1217.0,1167.0,0.9987416107382551,0.7067953020134228,1.0,0.7088926174496644,588.0,625.0,37.23115312496572,1.0,5.084932922836178,0.012169534200587495,0.0,0.9387755102040817,0.9962248322147651,0.06166107382550336,-118276.0,-6771,True,0.5302950285263571,0.30848404320291395,0.11617115706637159,-0.04271528847566445,0.054839763725012966
2122,-4.0,72.0,22.0,0.746783500814295,-0.6454342213158781,18.370011351632794,337.45731705911777,1.5644592326360967,0.91042822766827,1.0065301555419002,0.135454893173064,1613.0,-1.6647580363189896,0.6466121184701356,3.998173610621619,561.0,1053.0,0.5123915737298637,0.05762081784386617,0.516728624535316,0.058240396530359395,465.0,391.0,36.107487945590364,1.0,4.959682398342436,0.015499070055796652,-0.0006203473945409429,0.987012987012987,0.9993804213135068,0.04770755885997522,46147.0,2622,True,0.43583981530605037,0.3046638078523461,0.20075200910622867,0.01805456926518743,0.031653442717435
2123,-49.0,14.0,-28.0,0.7139191442473901,-0.6062639340067377,15.286311279076342,233.6713125208166,1.5390090225507036,0.9723916173230037,1.0173171889446415,0.12973741731759167,1109.0,-1.1720530530098612,0.5930420297150462,3.817494351197911,416.0,694.0,0.04594594594594595,0.9837837837837838,0.04684684684684681,0.9846846846846847,285.0,259.0,41.39867090401472,1.0,4.655375052135493,-0.0405770964833183,0.0,0.90625,0.9945945945945946,0.05765765765765766,-25494.0,-1043,True,0.3593635222853683,0.08573420135285457,-0.20329719696332665,-0.27916152231198527,0.031264161227042134
2124,-1.0,513.0,273.0,-0.14075070051404262,-0.8517188781337861,136.50539731207334,18633.723495327,1.6212801752892134,0.8037580193267885,1.02121529681447,0.011180948956456457,3025.0,-1.844690292722065,0.9900179813667807,4.266070301777118,1433.0,1593.0,0.9847984137475215,0.0013218770654329147,0.9857898215465961,0.0023132848645075477,1211.0,1149.0,719.1055708118479,1.0,6.114718449665312,0.1649586776859504,0.0,0.7572815533980582,0.9586913417052214,0.17019167217448777,824195.0,103472,True,0.9809426494916859,0.9693518678404225,0.9549506051557873,0.938540756236881,0.002912269319806735
2125,-19.0,173.0,87.0,0.016650842298119483,-1.4724432816687236,61.6958530568493,3806.378284412341,1.6180081384067666,0.7160925591142252,1.0037190474035576,0.02365344126745033,1963.0,-0.4104938968745808,0.9736289277524913,4.209572730821943,1066.0,898.0,0.8869653767820774,0.21283095723014256,0.8874745417515275,0.21435845213849292,1065.0,893.0,180.75969738440594,1.0,5.92604982305484,0.0718288334182374,0.0005096839959225281,0.8808290155440415,0.9882892057026477,0.09826883910386966,134241.0,13016,True,0.9509184508639571,0.9260426038877374,0.9063034416895004,0.8870540266308168,0.010115909576415854
2126,-118.0,-1.0,-91.0,1.848606189835401,3.0615964453867424,23.507606318797237,552.6075548395557,1.5874934224993134,0.8181600403767623,1.0067847898022093,0.0847231695260263,1265.0,-4.745725010160078,0.8104666187558642,3.778335748419636,306.0,960.0,0.0,0.6311216429699842,0.0007898894154818592,0.631911532385466,257.0,401.0,93.15776241118002,1.0,4.686483043863473,-0.07193675889328063,0.0007911392405063291,0.7796610169491526,0.9794628751974723,0.09320695102685624,-106713.0,-6049,True,0.6580452556161179,0.4298559379061907,0.17813417811869361,-0.033349510020927946,0.02149237164279864
2127,-71.0,3.0,-51.0,0.7668231582168462,-0.8749876271934249,22.74053650985457,517.1320007560287,1.4733086440237764,0.7423926971825545,0.9816315525817194,0.07920578915625794,931.0,-1.671135661984707,0.9190480946970089,3.944974783382547,334.0,598.0,0.012875536480686695,0.5686695278969958,0.0740343347639485,0.9989270386266095,333.0,589.0,67.44551572195356,1.0,4.976846668505792,-0.07411385606874328,0.001075268817204301,0.9333333333333333,0.9946351931330472,0.08047210300429185,-40882.0,-2434,True,0.8985536403155134,0.8591372321687741,0.8391789174354417,0.7717774846899832,0.01236266460510651
2128,-297.0,1.0,-172.0,0.26803810677853807,-1.2439798146855219,88.02516677659571,7748.4299860474885,1.5140864603885815,0.8101066046182037,1.0153408359619922,0.0175222257274325,1492.0,-1.2866655820944668,0.9900392990286752,4.322327437697142,692.0,801.0,0.0026791694574681848,0.9939718687206965,0.0046885465505692725,0.9946416610850636,692.0,801.0,312.32027731437836,1.0,5.560725515588681,-0.19571045576407506,0.0006706908115358819,0.7792642140468228,0.955793703951775,0.20026791694574683,-230796.0,-35989,True,0.9870379641383132,0.9853271071548061,0.985857544053858,0.9836352677714538,0.0024174021001447175
2129,-43.0,21.0,-19.0,0.484790502433071,-0.2936466626578845,13.40703304118429,179.74853496740727,1.5149960452891675,0.9677983831315715,1.01464334702389,0.2126034796144303,1222.0,-1.9820180017908255,0.617425285198559,3.9134291274749273,585.0,638.0,0.1357318070318888,0.410466067048242,0.1365494685200327,0.527391659852821,285.0,545.0,35.396494572190115,1.0,4.760214005803455,-0.011456628477905073,0.000819000819000819,0.9846153846153847,0.9991823385118561,0.053147996729354045,-21079.0,-736,True,0.43671723582721994,0.1939356578994165,-0.04135589772336934,-0.3798381254403445,0.044289308255008174
